artist,artist_id,track,track_duration,composer,composition_id,score_path,midi_path,youtube_links,quality,perf_id,album,album_date,repetition,split
Vladimir Ashkenazy,6,Variations on a Theme of Chopin: Variation 14. Moderato,92.96,Sergei Rachmaninoff,38,,Sergei_Rachmaninoff/Variations_on_a_Theme_of_Chopin/Variation_14._Moderato/00098.mid,https://www.youtube.com/watch?v=PTTEhpyVWmc,,00098,Rachmaninov: The Complete Recordings,2014-01-01,,train
Vladimir Ashkenazy,6,Variations on a Theme of Chopin: Variation 8.,18.48,Sergei Rachmaninoff,39,,Sergei_Rachmaninoff/Variations_on_a_Theme_of_Chopin/Variation_8./00099.mid,https://www.youtube.com/watch?v=ndMn5GXIwm4,,00099,Rachmaninov: The Complete Recordings,2014-01-01,,train
Vladimir Ashkenazy,6,Variations on a Theme of Chopin: Variation 1: Moderato,26.84,Sergei Rachmaninoff,40,,Sergei_Rachmaninoff/Variations_on_a_Theme_of_Chopin/Variation_1:_Moderato/00100.mid,https://www.youtube.com/watch?v=jzQkhI-PcpI,,00100,Rachmaninov: The Complete Recordings,2014-01-01,,train
Vladimir Ashkenazy,6,"Piano Sonata No.1 in D minor, Op.28: 2. Lento",519.386,Sergei Rachmaninoff,41,,"Sergei_Rachmaninoff/Piano_Sonata_No.1_in_D_minor,_Op.28/2._Lento/00101.mid",https://www.youtube.com/watch?v=cf5j1vqsE2U,,00101,Rachmaninov: The Complete Recordings,2014-01-01,,train
Nikolai Lugansky,41,"Piano Sonata No. 1 in D Minor, Op. 28: II. Lento",512.28,Sergei Rachmaninoff,41,,"Sergei_Rachmaninoff/Piano_Sonata_No.1_in_D_minor,_Op.28/2._Lento/00102.mid",https://www.youtube.com/watch?v=nQhnyjCcFYY,,00102,Rachmaninov: Sonatas,2012-10-01,,train
Vladimir Ashkenazy,6,"Piano Sonata No.1 in D minor, Op.28: 1. Allegro moderato",713.36,Sergei Rachmaninoff,42,,"Sergei_Rachmaninoff/Piano_Sonata_No.1_in_D_minor,_Op.28/1._Allegro_moderato/00103.mid",https://www.youtube.com/watch?v=qwsRnZU2vQk,,00103,Rachmaninov: The Complete Recordings,2014-01-01,,train
Vladimir Ashkenazy,6,"Piano Sonata No.1 in D minor, Op.28: 3. Allegro molto",789.586,Sergei Rachmaninoff,43,,"Sergei_Rachmaninoff/Piano_Sonata_No.1_in_D_minor,_Op.28/3._Allegro_molto/00104.mid",https://www.youtube.com/watch?v=EBpjQ_7SErw,,00104,Rachmaninov: The Complete Recordings,2014-01-01,,test
Nikolai Lugansky,41,"Piano Sonata No. 1 in D Minor, Op. 28: I. Allegro moderato",798.733,Sergei Rachmaninoff,42,,"Sergei_Rachmaninoff/Piano_Sonata_No.1_in_D_minor,_Op.28/1._Allegro_moderato/00105.mid",https://www.youtube.com/watch?v=Wf6w9Xcsihc,,00105,Rachmaninov: Sonatas,2012-10-01,,train
Nikolai Lugansky,41,"Piano Sonata No. 1 in D Minor, Op. 28: III. Allegro molto",858.333,Sergei Rachmaninoff,43,,"Sergei_Rachmaninoff/Piano_Sonata_No.1_in_D_minor,_Op.28/3._Allegro_molto/00106.mid",https://www.youtube.com/watch?v=n2lNdUV67RQ,,00106,Rachmaninov: Sonatas,2012-10-01,,train
Vladimir Ashkenazy,6,"Morceaux de Salon, Op.10: 5. Humoreske",194.08,Sergei Rachmaninoff,44,,"Sergei_Rachmaninoff/Morceaux_de_Salon,_Op.10/5._Humoreske/00107.mid",https://www.youtube.com/watch?v=H0mIm0LiP_8,,00107,Rachmaninov: The Complete Recordings,2014-01-01,,train
Vladimir Ashkenazy,6,"Morceaux de Salon, Op.10: 4. Mélodie",240.706,Sergei Rachmaninoff,45,,"Sergei_Rachmaninoff/Morceaux_de_Salon,_Op.10/4._Mélodie/00108.mid",https://www.youtube.com/watch?v=5Ri8fmjzPzo,,00108,Rachmaninov: The Complete Recordings,2014-01-01,,train
Vladimir Ashkenazy,6,"Morceaux de Salon, Op.10: 6. Romanze",224.546,Sergei Rachmaninoff,46,,"Sergei_Rachmaninoff/Morceaux_de_Salon,_Op.10/6._Romanze/00109.mid",https://www.youtube.com/watch?v=eT7tQAgJWs0,,00109,Rachmaninov: The Complete Recordings,2014-01-01,,train
Vladimir Ashkenazy,6,"Morceaux de Salon, Op.10: 1. Nocturne",295.12,Sergei Rachmaninoff,47,,"Sergei_Rachmaninoff/Morceaux_de_Salon,_Op.10/1._Nocturne/00110.mid",https://www.youtube.com/watch?v=iyNTyNUfu1M,,00110,Rachmaninov: The Complete Recordings,2014-01-01,,test
Vladimir Ashkenazy,6,"Morceaux de Salon, Op.10: 2. Valse",226.8,Sergei Rachmaninoff,48,,"Sergei_Rachmaninoff/Morceaux_de_Salon,_Op.10/2._Valse/00111.mid",https://www.youtube.com/watch?v=4ZClZsKNF8k,,00111,Rachmaninov: The Complete Recordings,2014-01-01,,test
Vladimir Ashkenazy,6,"Morceaux de Salon, Op.10: 7. Mazurka",299.946,Sergei Rachmaninoff,49,,"Sergei_Rachmaninoff/Morceaux_de_Salon,_Op.10/7._Mazurka/00112.mid",https://www.youtube.com/watch?v=E63KHbUbSyI,,00112,Rachmaninov: The Complete Recordings,2014-01-01,,train
Vladimir Horowitz,2,"7 Morceaux de salon, Op. 10: No. 3, Barcarolle in G Minor",237.613,Sergei Rachmaninoff,50,,"Sergei_Rachmaninoff/Morceaux_de_Salon,_Op.10/3._Barcarolle/00113.mid",https://www.youtube.com/watch?v=BNkibtVwAKs,,00113,"Vladimir Horowitz in Recital at Constitution Hall, Washington D. C., April 22, 1979",1979,,train
Vladimir Horowitz,2,"7 Morceaux de salon, Op. 10: No. 3, Barcarolle in G Minor",241.933,Sergei Rachmaninoff,50,,"Sergei_Rachmaninoff/Morceaux_de_Salon,_Op.10/3._Barcarolle/00114.mid",https://www.youtube.com/watch?v=iaoMP6ORqdg,,00114,"Vladimir Horowitz in Recital at Orchestra Hall, Chicago, April 15, 1979",1979,,train
Vladimir Horowitz,2,"7 Morceaux de salon, Op. 10: No. 3, Barcarolle in G Minor",242.133,Sergei Rachmaninoff,50,,"Sergei_Rachmaninoff/Morceaux_de_Salon,_Op.10/3._Barcarolle/00115.mid",https://www.youtube.com/watch?v=VFfkkJrtJ74,,00115,"Vladimir Horowitz in Recital at Orchestra Hall, Chicago, April 8, 1979",1979,,train
Vladimir Ashkenazy,6,"Morceaux de Salon, Op.10: 3. Barcarolle",248.24,Sergei Rachmaninoff,50,,"Sergei_Rachmaninoff/Morceaux_de_Salon,_Op.10/3._Barcarolle/00116.mid",https://www.youtube.com/watch?v=Y3lzMmIM-aU,,00116,Rachmaninov: The Complete Recordings,2014-01-01,,train
Vladimir Ashkenazy,6,"Etudes-Tableaux, Op.39: No.8 in D Minor",190.226,Sergei Rachmaninoff,51,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.8_in_D_Minor/00117.mid",https://www.youtube.com/watch?v=ktaG3egWn_Q,,00117,Rachmaninov: The Complete Recordings,2014-01-01,,train
Vladimir Ashkenazy,6,"Etudes-Tableaux, Op.39: No.8 in D Minor",188.08,Sergei Rachmaninoff,51,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.8_in_D_Minor/00118.mid",https://www.youtube.com/watch?v=JmU3H4r8YJI,,00118,"Rachmaninov: Corelli Variations; Etudes-Tableaux, Op.39",1973-04-10,,train
Nikolai Lugansky,41,"Etudes-tableaux, Op. 39: No. 8 in D Minor. Allegro moderato",195.133,Sergei Rachmaninoff,51,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.8_in_D_Minor/00119.mid",https://www.youtube.com/watch?v=1Nvj3d5jpa4,,00119,"Rachmaninoff: études-Tableaux, Op. 33 & Op. 39",2007-07-22,,train
Emil Gilels,1,"études-tableaux, Op. 39: No. 5 in E-Flat Minor",284.826,Sergei Rachmaninoff,52,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/Etude-Tableaux_No._5_Opus_39_No._5.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/00120.mid",https://www.youtube.com/watch?v=iezlFtduN-A,,00120,"Emil Gilels Legacy, Vol. 7: Rachmaninoff",2017-05-19,,train
Vladimir Horowitz,2,"Etudes-tableaux, Op. 39: No. 5 in E-Flat Minor",316.586,Sergei Rachmaninoff,52,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/Etude-Tableaux_No._5_Opus_39_No._5.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/00121.mid",https://www.youtube.com/watch?v=a-WseOtFTvo,,00121,"Vladimir Horowitz in Recital at Ambassador College, Pasadena, February 22, 1976",2015-12-11,,train
Vladimir Horowitz,2,"Etudes-tableaux, Op. 39: No. 5 in E-Flat Minor",331.386,Sergei Rachmaninoff,52,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/Etude-Tableaux_No._5_Opus_39_No._5.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/00122.mid",https://www.youtube.com/watch?v=uHM61CTYIRc,,00122,"Vladimir Horowitz in Recital at Orchestra Hall, Chicago, November 2, 1975",2015-12-11,,train
Vladimir Horowitz,2,"Etudes-tableaux, Op. 39: No. 5 in E-Flat Minor",298.266,Sergei Rachmaninoff,52,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/Etude-Tableaux_No._5_Opus_39_No._5.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/00123.mid",https://www.youtube.com/watch?v=BUvPlXJ7YDg,,00123,"Vladimir Horowitz in Recital at Constitution Hall, Washington D. C., April 22, 1979",1979,,test
Vladimir Horowitz,2,"Etudes-tableaux, Op. 39: No. 5 in E-Flat Minor",324.733,Sergei Rachmaninoff,52,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/Etude-Tableaux_No._5_Opus_39_No._5.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/00124.mid",https://www.youtube.com/watch?v=vWckNDXZyQE,,00124,"Vladimir Horowitz in Recital at Paramount Theatre, Oakland, February 15, 1976",1976,,train
Vladimir Horowitz,2,"Etudes-tableaux, Op. 39: No. 5 in E-Flat Minor",281.28,Sergei Rachmaninoff,52,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/Etude-Tableaux_No._5_Opus_39_No._5.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/00125.mid",https://www.youtube.com/watch?v=bQDrA7GfokY,,00125,"Vladimir Horowitz in Recital at Brooklyn College, New York City, November 12, 1967",1971,,train
Vladimir Ashkenazy,6,"Etudes-Tableaux, Op. 39: No. 5 in E-Flat Minor",316.066,Sergei Rachmaninoff,52,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/Etude-Tableaux_No._5_Opus_39_No._5.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/00126.mid",https://www.youtube.com/watch?v=onxEx9uTDPE,,00126,Rachmaninov: The Complete Recordings,2014-01-01,,train
Vladimir Ashkenazy,6,"Etudes-Tableaux, Op. 39: No. 5 in E-Flat Minor",314.066,Sergei Rachmaninoff,52,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/Etude-Tableaux_No._5_Opus_39_No._5.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/00127.mid",https://www.youtube.com/watch?v=efGfSqhE7Uc,,00127,"Rachmaninov: Corelli Variations; Etudes-Tableaux, Op.39",1973-04-10,,train
Yuja Wang,14,"études-Tableaux, Op. 39: No. 5 in E-Flat Minor",276.8,Sergei Rachmaninoff,52,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/Etude-Tableaux_No._5_Opus_39_No._5.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/00128.mid",https://www.youtube.com/watch?v=V0f47L5sMAU,,00128,Fantasia,2012-03-01,,train
Evgeny Kissin,20,"études-tableaux, Op. 39: No. 5 in E-Flat Minor",302.533,Sergei Rachmaninoff,52,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/Etude-Tableaux_No._5_Opus_39_No._5.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/00129.mid",https://www.youtube.com/watch?v=9IC4mXoTp14,,00129,"Rachmaninoff Concerto No. 2, 6 études-Tableaux",1989-09-18,,train
Nikolai Lugansky,41,"Etudes-tableaux, Op. 39: No. 5 in E-Flat Minor. Appassionato",315.733,Sergei Rachmaninoff,52,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/Etude-Tableaux_No._5_Opus_39_No._5.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/00130.mid",https://www.youtube.com/watch?v=CRbBFKZymN0,,00130,"Rachmaninoff: études-Tableaux, Op. 33 & Op. 39",2007-07-22,,train
Sviatoslav Richter,0,"Etudes-Tableaux, Op. 39: No. 9 in D Major, Allegro moderato. Tempo di marcia",227.16,Sergei Rachmaninoff,53,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.9_in_D_Major/00132.mid",https://www.youtube.com/watch?v=PCjnpk_wSDw,,00132,Richter plays Rachmaninoff,1971-04-01,,train
Vladimir Horowitz,2,"Etudes-tableaux, Op. 39: No. 9 in D Major",239.84,Sergei Rachmaninoff,53,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.9_in_D_Major/00133.mid",https://www.youtube.com/watch?v=ADqnI6xnKxk,,00133,"Vladimir Horowitz in Recital at Orchestra Hall, Chicago, November 2, 1975",2015-12-11,,train
Vladimir Horowitz,2,"Etudes-tableaux, Op. 39: No. 9 in D Major",241.24,Sergei Rachmaninoff,53,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.9_in_D_Major/00134.mid",https://www.youtube.com/watch?v=dKfH1HcErtA,,00134,"Vladimir Horowitz in Recital at Yale University, New Haven November 13, 1966",2015-12-11,,train
Vladimir Horowitz,2,"Etudes-tableaux, Op. 39: No. 9 in D Major",230.533,Sergei Rachmaninoff,53,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.9_in_D_Major/00135.mid",https://www.youtube.com/watch?v=WLx6OZS_TXo,,00135,"Vladimir Horowitz in Recital at Brooklyn College, New York City, November 12, 1967",1971,,train
Vladimir Horowitz,2,"Etudes-tableaux, Op. 39: No. 9 in D Major",262.213,Sergei Rachmaninoff,53,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.9_in_D_Major/00136.mid",https://www.youtube.com/watch?v=cBPtW1MPJC4,,00136,"Vladimir Horowitz in Recital at Constitution Hall, Washington D.C., December 10, 1967",1971,,validation
Vladimir Ashkenazy,6,"Etudes-Tableaux, Op.39: No.9 in D Major",216.88,Sergei Rachmaninoff,53,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.9_in_D_Major/00137.mid",https://www.youtube.com/watch?v=EZv6ms7Zp5c,,00137,"Rachmaninov: Corelli Variations; Etudes-Tableaux, Op.39",1973-04-10,,test
Vladimir Ashkenazy,6,"Etudes-Tableaux, Op.39: No.9 in D Major",214.173,Sergei Rachmaninoff,53,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.9_in_D_Major/00138.mid",https://www.youtube.com/watch?v=BhWLSBfuIlc,,00138,"Rachmaninov: études-Tableaux, Op. 33 & Op. 39",1973-01-01,,train
Nikolai Lugansky,41,"Etudes-tableaux, Op. 39: No. 9 in D Major. Allegro moderato. Tempo di marcia",219.6,Sergei Rachmaninoff,53,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.9_in_D_Major/00139.mid",https://www.youtube.com/watch?v=kPRKOQbjYdk,,00139,"Rachmaninoff: études-Tableaux, Op. 33 & Op. 39",2007-07-22,,train
Sviatoslav Richter,0,"Etudes-Tableaux, Op. 39: No. 3 in F-Sharp Minor, Allegro molto",172.173,Sergei Rachmaninoff,54,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.3_in_F_Sharp_Minor/00141.mid",https://www.youtube.com/watch?v=9Zcugf_Kxjk,,00141,Richter plays Rachmaninoff,1971-04-01,,train
Vladimir Ashkenazy,6,"Etudes-Tableaux, Op.39: No.3 in F Sharp Minor",164.08,Sergei Rachmaninoff,54,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.3_in_F_Sharp_Minor/00142.mid",https://www.youtube.com/watch?v=EqmcDn7yWEA,,00142,Rachmaninov: The Complete Recordings,2014-01-01,,validation
Vladimir Ashkenazy,6,"Etudes-Tableaux, Op.39: No.3 in F Sharp Minor",164.066,Sergei Rachmaninoff,54,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.3_in_F_Sharp_Minor/00143.mid",https://www.youtube.com/watch?v=1BSQfosLNjY,,00143,"Rachmaninov: études-Tableaux, Op. 33 & Op. 39",1973-01-01,,train
Nikolai Lugansky,41,"Etudes-tableaux, Op. 39: No. 3 in F-Sharp Minor. Allegro molto",152.56,Sergei Rachmaninoff,54,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.3_in_F_Sharp_Minor/00144.mid",https://www.youtube.com/watch?v=Nb3nW-Kg3kQ,,00144,"Rachmaninoff: études-Tableaux, Op. 33 & Op. 39",2007-07-22,,train
Sviatoslav Richter,0,"Etudes-Tableaux, Op. 39: No. 7 in C Minor, Lento",424.333,Sergei Rachmaninoff,55,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.7_in_C_Minor/00145.mid",https://www.youtube.com/watch?v=fTBThL97Nt4,,00145,Richter plays Rachmaninoff,1971-04-01,,train
Vladimir Horowitz,2,"Etude-tableau, Op. 39, No. 7, in C Minor",331.2,Sergei Rachmaninoff,55,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.7_in_C_Minor/00146.mid",https://www.youtube.com/watch?v=B-MWZDuhE40,,00146,The Private Collection - Vol. 1,1994-03-07,,test
Vladimir Ashkenazy,6,"Etudes-Tableaux, Op.39: No.7 in C Minor",422.146,Sergei Rachmaninoff,55,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.7_in_C_Minor/00147.mid",https://www.youtube.com/watch?v=F9tM9CynG2M,,00147,Rachmaninov: The Complete Recordings,2014-01-01,,train
Vladimir Ashkenazy,6,"Etudes-Tableaux, Op.39: No.7 in C Minor",419.813,Sergei Rachmaninoff,55,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.7_in_C_Minor/00148.mid",https://www.youtube.com/watch?v=jEFRnqV447E,,00148,"Rachmaninov: Corelli Variations; Etudes-Tableaux, Op.39",1973-04-10,,train
Nikolai Lugansky,41,"Etudes-tableaux, Op. 39: No. 7 in C Minor. Lento lugubre",461.693,Sergei Rachmaninoff,55,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.7_in_C_Minor/00149.mid",https://www.youtube.com/watch?v=6dqZy841tAg,,00149,"Rachmaninoff: études-Tableaux, Op. 33 & Op. 39",2007-07-22,,validation
Sviatoslav Richter,0,"Etudes-Tableaux, Op. 39: No. 1 in C Minor. Allegro agitato",179.826,Sergei Rachmaninoff,56,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.1_in_C_Minor/00150.mid",https://www.youtube.com/watch?v=FWcsmIFnnQo,,00150,Richter plays Rachmaninoff,1971-04-01,,train
Emil Gilels,1,"études-tableaux, Op. 39: No. 1 in C Minor",168.44,Sergei Rachmaninoff,56,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.1_in_C_Minor/00152.mid",https://www.youtube.com/watch?v=KB8i8Pe-VP0,,00152,"Emil Gilels Legacy, Vol. 7: Rachmaninoff",2017-05-19,,train
Emil Gilels,1,"Etudes-tableaux, Op. 39: No. 1 in C Minor",166.973,Sergei Rachmaninoff,56,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.1_in_C_Minor/00153.mid",https://www.youtube.com/watch?v=txu3b1kMjlg,,00153,"Emil Gilels: Early Recordings, Vol. 2 (1937-1954)",2000-01-01,,train
Vladimir Ashkenazy,6,"Etudes-Tableaux, Op.39: No.1 in C Minor",166.533,Sergei Rachmaninoff,56,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.1_in_C_Minor/00154.mid",https://www.youtube.com/watch?v=8CmbHu1j8LM,,00154,"Rachmaninov: Corelli Variations; Etudes-Tableaux, Op.39",1973-04-10,,test
Yuja Wang,14,"études-Tableaux, Op. 39: No. 1 in C Minor - Live at Philharmonie, Berlin / 2018",204.533,Sergei Rachmaninoff,56,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.1_in_C_Minor/00155.mid",https://www.youtube.com/watch?v=DeahJxsFcAw,high quality,00155,"The Berlin Recital (Live at Philharmonie, Berlin / 2018)",2018-11-23,,train
Evgeny Kissin,20,"études-tableaux, Op. 39: No. 1 in C Minor",203.826,Sergei Rachmaninoff,56,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.1_in_C_Minor/00156.mid",https://www.youtube.com/watch?v=EfmLmioH_mE,,00156,"Rachmaninoff Concerto No. 2, 6 études-Tableaux",1989-09-18,,train
Evgeny Kissin,20,"études-tableaux, Op. 39: No. 1 in C Minor",215.333,Sergei Rachmaninoff,56,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.1_in_C_Minor/00157.mid",https://www.youtube.com/watch?v=VhEwL0jL4J4,,00157,"Rachmaninoff Concerto No. 2, 6 études-Tableaux",1989-09-18,,train
Nikolai Lugansky,41,"Etudes-tableaux, Op. 39: No. 1 in C Minor. Allegro agitato",183.84,Sergei Rachmaninoff,56,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.1_in_C_Minor/00158.mid",https://www.youtube.com/watch?v=BthgRq3Z9HQ,,00158,"Rachmaninoff: études-Tableaux, Op. 33 & Op. 39",2007-07-22,,test
Vladimir Ashkenazy,6,"Etudes-Tableaux, Op.39: No.6 in A Minor",152.92,Sergei Rachmaninoff,57,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.6_in_A_Minor/Rachmaninov_Etude-Tableau_op._39_no._6.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.6_in_A_Minor/00159.mid",https://www.youtube.com/watch?v=Dg425N6mZT8,,00159,Rachmaninov: The Complete Recordings,2014-01-01,,train
Yuja Wang,14,"études-Tableaux, Op. 39: No. 6 in A Minor",151.28,Sergei Rachmaninoff,57,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.6_in_A_Minor/Rachmaninov_Etude-Tableau_op._39_no._6.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.6_in_A_Minor/00160.mid",https://www.youtube.com/watch?v=GK2yDsxZi1o,,00160,Fantasia,2012-03-01,,train
Evgeny Kissin,20,"études-tableaux, Op. 39: No. 6 in A Minor",180.026,Sergei Rachmaninoff,57,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.6_in_A_Minor/Rachmaninov_Etude-Tableau_op._39_no._6.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.6_in_A_Minor/00161.mid",https://www.youtube.com/watch?v=vAT-kKD0AOA,,00161,"Rachmaninoff Concerto No. 2, 6 études-Tableaux",1989-09-18,,train
Leif Ove Andsnes,36,"Rachmaninov: études-Tableaux, Op. 39: No. 6 in A Minor",182.373,Sergei Rachmaninoff,57,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.6_in_A_Minor/Rachmaninov_Etude-Tableau_op._39_no._6.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.6_in_A_Minor/00162.mid",https://www.youtube.com/watch?v=C-npTdu0E9c,,00162,"Rachmaninov Piano Concerto No 3, etc",1995,,train
Nikolai Lugansky,41,"Etudes-tableaux, Op. 39: No. 6 in A Minor. Allegro",165.466,Sergei Rachmaninoff,57,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.6_in_A_Minor/Rachmaninov_Etude-Tableau_op._39_no._6.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.6_in_A_Minor/00163.mid",https://www.youtube.com/watch?v=-01Kj-SosZk,,00163,"Rachmaninoff: études-Tableaux, Op. 33 & Op. 39",2007-07-22,,validation
Valentina Lisitsa,42,"Etudes-Tableaux, Op.39: No.6 in A minor - Live At The Royal Albert Hall/2012",147.653,Sergei Rachmaninoff,57,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.6_in_A_Minor/Rachmaninov_Etude-Tableau_op._39_no._6.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.6_in_A_Minor/00164.mid",https://www.youtube.com/watch?v=pP6SF1ui3JI,high quality,00164,Valentina Lisitsa Live At The Royal Albert Hall,2012-01-01,,train
Sviatoslav Richter,0,"Etudes-Tableaux, Op. 39: No. 4 in B Minor, Allegro assai",220.666,Sergei Rachmaninoff,58,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.4_in_B_Minor/00165.mid",https://www.youtube.com/watch?v=57Hzllh-Eas,,00165,Richter plays Rachmaninoff,1971-04-01,,train
Vladimir Ashkenazy,6,"Etudes-Tableaux, Op.39: No.4 in B Minor",220.013,Sergei Rachmaninoff,58,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.4_in_B_Minor/00166.mid",https://www.youtube.com/watch?v=ExmjjY520YQ,,00166,Rachmaninov: The Complete Recordings,2014-01-01,,train
Vladimir Ashkenazy,6,"Etudes-Tableaux, Op.39: No.4 in B Minor",217.8,Sergei Rachmaninoff,58,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.4_in_B_Minor/00167.mid",https://www.youtube.com/watch?v=yFZ83TIO5yQ,,00167,"Rachmaninov: Corelli Variations; Etudes-Tableaux, Op.39",1973-04-10,,train
Evgeny Kissin,20,"études-tableaux, Op. 39: No. 4 in B Minor",203.533,Sergei Rachmaninoff,58,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.4_in_B_Minor/00168.mid",https://www.youtube.com/watch?v=nnjGjWTu-s8,,00168,"Rachmaninoff Concerto No. 2, 6 études-Tableaux",1989-09-18,,train
Evgeny Kissin,20,"études-tableaux, Op. 39: No. 4 in B Minor",209.373,Sergei Rachmaninoff,58,,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No.4_in_B_Minor/00169.mid",https://www.youtube.com/watch?v=lJDaFRIjk28,,00169,"Rachmaninoff Concerto No. 2, 6 études-Tableaux",1989-09-18,,train
